_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,geometry
865,13454,La Citadelle International Academy Of Arts & Science,Non Profit Agency,36 SCARSDALE RD,M3B 2R7,16,(416) 385-9685,Other,,0,0,24,0,0,24,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.354707432, 43.747459286)}"
866,13463,Early Years Education System (E.Y.E.S),Commercial Agency,3000 VICTORIA PARK AVE,M2J 4Y2,17,(416) 498-5437,Other,,10,22,23,13,0,68,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3320509885, 43.7923267755)}"
867,13469,The Giles School,Non Profit Agency,80 SCARSDALE RD,M3B 2R7,16,(416) 446-0825,Private Elementary School,The Giles Private Elementary School,0,2,11,0,0,13,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.355659863, 43.750321937)}"
868,13478,Riverdale Mighty Kids Corp,Commercial Agency,842 GERRARD ST E,M4M 1Y7,14,(647) 273-0866,Other,,10,15,24,0,0,49,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.343306597, 43.667815194)}"
869,13495,Torah Tots South,Non Profit Agency,44 EDINBURGH DR,M3H 1B4,6,(416) 633-7659,Other,,0,10,16,0,0,26,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4348206591, 43.7420452707)}"
870,13496,Liberty Prep - Parliament,Commercial Agency,162 PARLIAMENT ST,M5A 2Z1,13,(416) 603-0341,Other,,0,25,34,0,0,59,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3647441507, 43.655028696)}"
871,13497,Snowdrop Montessori School Inc,Commercial Agency,1428 ROYAL YORK RD,M9P 3A8,2,(416) 235-0500,Church,St. Mathias Anglican Church,0,0,24,0,0,24,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.528319503, 43.6848653228)}"
872,13500,Enquiring Minds Montessori,Commercial Agency,24 PROGRESS AVE,M1P 2Y4,21,(416) 298-9938,Private Elementary School,,0,24,69,0,0,93,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.280161163, 43.770417242)}"
873,13501,Blessed Pier Giorgio Frassati Extended Day Program,Non Profit Agency,8 SEASONS DR,M1X 1X4,23,(416) 396-5757,Catholic Elementary School,Blessed Pier Giorgio Frassati Catholic School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.232737525, 43.829875203)}"
874,13502,Wexford Extended Day And School Age Program,Non Profit Agency,1050 PHARMACY AVE,M1R 2H1,21,(416) 429-6194,Public Elementary School,Wexford Public School,0,0,0,13,30,43,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.304114891, 43.740153043)}"
875,13503,Sprucecourt Child Care Centre,Non Profit Agency,70 SPRUCE ST,M5A 2J1,13,(416) 922-8827,Public Elementary School,Sprucecourt Junior Public School,0,0,0,26,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.36382992, 43.664486002)}"
876,13504,Children Of Tomorrow,Non Profit Agency,425 MCCOWAN RD,M1J 1J1,21,(416) 261-9893,Public (school closed),McCowan Public School,10,10,16,0,0,36,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.238941177, 43.743609817)}"
877,13505,Our Lady Of Fatima Ymca,Non Profit Agency,3176 ST CLAIR AVE E,M1L 1V6,20,(416) 288-0997,Catholic Elementary School,Our Lady Of Fatima Catholic School,0,0,0,39,60,99,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.29361905620001, 43.7101685372)}"
878,13506,Apple Jacks Preschool,Commercial Agency,19 BENLAMOND AVE,M4E 1Y8,19,(416) 690-9555,Other,,0,11,24,12,0,47,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.300194765, 43.6804742696)}"
879,13508,Garderie Chez Tante Laure 2,Non Profit Agency,255 CORONATION DR,M1E 2J3,25,(416) 284-7185,Public Elementary (French),Alexandre-Dumas,0,10,24,26,30,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.179765211, 43.762418809)}"
880,13509,Our Lady Of Wisdom Ymca,Non Profit Agency,10 JAPONICA RD,M1R 4R7,21,(416) 447-8115,Catholic Elementary School,Our Lady Of Wisdom Catholic School,0,0,0,26,15,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.308346371, 43.761946577)}"
881,13510,Plasp St. Conrad Catholic School,Non Profit Agency,5 EXBURY RD,M3M 0A8,6,(888) 739-4102,Catholic Elementary School,St. Conrad Catholic School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.494524304, 43.729722408)}"
882,13524,Ascot Avenue Community Daycare,Non Profit Agency,991 ST CLAIR AVE W,M6E 1A3,9,(416) 651-2275,Public High School,Oakwood Collegiate Institute,10,10,16,0,0,36,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4363822617, 43.678664473)}"
883,13525,Grand Avenue Montessori School - 600,Commercial Agency,600 THE QUEENSWAY,M8Y 1K1,3,(416) 247-9485,Other,Child Care Centre,0,12,14,0,0,26,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4945901212, 43.628391126)}"
884,13526,Grand Avenue Montessori School - 602,Commercial Agency,602 THE QUEENSWAY,M8Y 1K1,3,(416) 247-9485,Other,Child Care Centre,0,0,32,0,0,32,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4947709057, 43.628423319)}"
885,13527,Little Angels Childcare Learning Centre,Commercial Agency,1695 DUFFERIN ST,M6E 3N9,9,(416) 652-1868,Other,,10,30,39,24,0,103,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4429639034, 43.6786740022)}"
886,13533,Oakwood Village Montessori,Non Profit Agency,473 OAKWOOD AVE,M6E 2W4,12,(416) 651-9000,Other,,0,0,40,0,0,40,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.439908352, 43.691080706)}"
887,13537,The Munchkin Manor Daycare & Early Learning Centre,Commercial Agency,1087 LILLIAN ST,M2M 3G1,18,(416) 860-5660,Church,St. John's Anglican Church Willowdale,20,25,23,0,0,68,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4104047994, 43.7984868104)}"
888,13542,Jubilee Child Care Centre,Non Profit Agency,55 EMMETT AVE,M6M 2E4,5,(416) 530-0722x4019,High Rise Apartment,Apartment,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5034322952, 43.6886452093)}"
889,13543,Network Child Care Services - Dane Avenue Child Care Centre,Non Profit Agency,120 VIA BAGNATO,M6A 0B8,8,(416) 530-0722x4044,Purpose Built,,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.454282688, 43.716109531)}"
890,13546,Hawthorn School Day Care,Non Profit Agency,101 SCARSDALE RD,M3B 2R2,16,(416) 444-3054,Other,,0,7,7,0,0,14,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.354781406, 43.751555583)}"
891,13547,Monarch Manor,Commercial Agency,240 MANOR RD E,M4S 1R8,15,(416) 544-8686,Other,,10,15,32,0,0,57,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.38556483500001, 43.705133868)}"
892,13548,Blossoming Minds Learning Centre Inc.,Commercial Agency,1530 DANFORTH AVE,M4J 1N4,14,(416) 546-9830,Other,,20,15,64,26,22,147,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.324707593, 43.683435621)}"
893,13550,Robbins Hebrew Academy,Non Profit Agency,1700 BATHURST ST,M5P 3K3,12,(416) 224-8737,Other,,0,0,48,0,0,48,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.424400279, 43.69542657)}"
894,13551,Blue Bell Academy Inc.,Commercial Agency,2191 GERRARD ST E,M4E 2C6,19,(416) 996-5009,Other,,0,10,16,0,0,26,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3008312709, 43.6835689842)}"
895,13554,Jacob Tree Preschool,Commercial Agency,2610 BIRCHMOUNT RD,M1W 2P5,22,(416) 459-2735,Place of Worship,The Scarborough Chinese Gospal Church,0,0,24,0,0,24,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3030270602, 43.7907690364)}"
896,13556,Club Abc (Abc Academy Queen B & A),Commercial Agency,1921 QUEEN ST E,M4L 1H3,19,(416) 484-0222,Other,,0,0,0,20,45,65,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3040840217, 43.6689207872)}"
897,13564,Kids & Company St Andrews,Commercial Agency,73 SIMCOE ST,M5J 1W9,10,(416) 506-5437,Church,St Andrews Church,6,15,16,0,0,37,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3855559467, 43.646788227)}"
898,13584,Score Day Camp,Commercial Agency,2760 BATHURST ST,M6B 3A1,8,(416) 709-6383,Other,,0,0,88,0,0,88,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4281261382, 43.710715016600005)}"
899,13586,William G. Davis Kindergarten Extended Care Program,Non Profit Agency,128 EAST AVE,M1C 3L6,25,(416) 452-3874,Public Elementary School,William G. Davis Junior Public School,0,0,0,26,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.1344775261, 43.7850550409)}"
900,13587,West Rouge Kindergarten Extended Care Program,Non Profit Agency,401 FRIENDSHIP AVE,M1C 2X8,25,(416) 579-8398,Public Elementary School,West Rouge Junior Public School,0,0,0,26,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.133715924, 43.795618421)}"
901,13588,Charlottetown Kindergarten Extended Care Program,Non Profit Agency,85 CHARLOTTETOWN BLVD,M1C 2C7,25,(416) 281-0262,Public Elementary School,Charlottetown Junior Public School,0,0,0,26,0,26,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.142208961, 43.782070232)}"
902,13589,George Brown - Elmlea,Non Profit Agency,50 HADRIAN DR,M9W 1V4,1,(416) 393-8386,Public Elementary School,Elmlea Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.549870192, 43.715938621)}"
903,13590,Danforth Gardens Playcare,Non Profit Agency,20 SANTAMONICA BLVD,M1L 4H4,20,(416) 755-9215x257,Public Elementary School,Danforth Gardens Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.270927397, 43.708767059)}"
904,13593,Castlebar Ymca,Non Profit Agency,70 CHARTWELL RD,M8Z 4G6,3,(416) 917-8900,Public Elementary School,Castlebar Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5137974872, 43.6305650616)}"
905,13595,St. Leo Ymca,Non Profit Agency,3672 LAKE SHORE BLVD W,M8W 1N6,3,(647) 281-4410,Catholic Elementary School,St Leo Catholic School,0,0,0,26,15,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.538179289, 43.594476737)}"
906,13596,Plasp Parkfield Junior School,Non Profit Agency,31 REDGRAVE DR,M9R 3T9,1,(888) 739-4102,Public Elementary School,Parkfield P.S.,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.569757847, 43.682287772)}"
907,13597,Plasp St. Norbert Catholic School,Non Profit Agency,60 MANIZA RD,M3K 1R6,6,(888) 739-4102,Public Elementary School,St Norbert,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.464522784, 43.734615032)}"
908,13599,Plasp Bennington Heights Ps,Non Profit Agency,76 BENNINGTON HEIGHTS DR,M4G 1B1,15,(888) 739-4102,Public Elementary School,Bennington Heights,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.368778086, 43.693985401)}"
909,13600,Plasp St Matthias Catholic School,Non Profit Agency,111 ASPENWOOD DR,M2H 2G2,17,(888) 739-4102,Public Elementary School,St Mathias Catholic School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.363158595, 43.80704372)}"
910,13601,Plasp Blessed Sacrament C.S.,Non Profit Agency,24 BEDFORD PARK AVE,M5M 1H9,8,(888) 739-4102,Catholic Elementary School,Blessed Sacrament Catholic School,0,0,0,13,45,58,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.404000764, 43.7274902056)}"
911,13603,Terraview-Willowfield Extended Day Program,Non Profit Agency,95 PACHINO BLVD,M1R 4K1,21,(416) 429-6194,Public Elementary School,Terraview-Willowfield Public School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.308572744, 43.763782914)}"
912,13607,Presteign Heights,Non Profit Agency,2570 ST CLAIR AVE E,M4B 1M3,19,(416) 656-8675,Public Elementary School,Presteign Heights Public School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3171971884, 43.7055519377)}"
913,13608,Clairlea,Non Profit Agency,25 ROSALIND CRES,M1L 2X1,20,(416) 389-2925,Public Elementary School,Clairlea Public School,0,0,0,26,45,71,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.296235894, 43.716476759)}"
914,13610,Network - St Agatha,Non Profit Agency,49 CATHEDRAL BLUFFS DR,M1M 2T6,20,(416) 320-5807,Catholic Elementary School,St Agatha Catholic School,0,0,0,26,60,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.22962656, 43.723553209)}"
915,13611,Macaulay - Fh Miller Public School,Non Profit Agency,300 CALEDONIA RD,M6E 4T5,9,(416) 789-7441,Public Elementary School,Fh Miller J.P.S.,0,0,0,26,45,71,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4589013604, 43.6840143564)}"
916,13612,Kids Korner - St Anthony,Non Profit Agency,130 SHANLY ST,M6H 1L9,9,(416) 536-4102,Catholic Elementary School,St Anthony Catholic School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.434920839, 43.663604792)}"
917,13613,Family Day Kennedy Extended Day & School Age Program,Non Profit Agency,20 ELMFIELD CRES,M1V 2Y6,22,(416) 297-9660,Public Elementary School,Kennedy Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3081837449, 43.8188445333)}"
918,13614,Plasp Lanor Junior Middle School Toronto,Non Profit Agency,450 LANOR AVE,M8W 2S1,3,(888) 739-4102,Public Elementary School,Lanor Junior Middle School Toronto,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.544792183, 43.609501481)}"
919,13615,Plasp Twentieth Street Junior School,Non Profit Agency,3190 LAKE SHORE BLVD W,M8V 1L8,3,(888) 739-4102,Public Elementary School,Twentieth Street Junior School,0,0,0,13,10,23,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.519938243, 43.597977149)}"
920,13616,Buchanan Extended Day & School Age Program,Non Profit Agency,4 BUCANNAN RD,M1R 3V3,21,(416) 299-1405,Public Elementary School,Buchanan Public School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.299928269, 43.75141236)}"
921,13617,Silver Springs Extended Day & School Age Program,Non Profit Agency,222 SILVER SPRINGS BLVD,M1V 1S4,22,(416) 291-0023,Public Elementary School,Silver Springs Public School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3023801886, 43.8044381226)}"
922,13618,Willowbrae Academy Bayview Village,Commercial Agency,432 SHEPPARD AVE E,M2N 3B7,18,(647) 620-6661,Other,,9,45,48,0,0,102,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.391278529, 43.766538366)}"
923,13619,Beaches Montessori School Incorporated,Commercial Agency,950 KINGSTON RD,M4E 1S7,19,(416) 901-2992,Other,Beaches Montessori School,0,30,24,0,0,54,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2878431172, 43.680719664)}"
924,13620,Bumble Bee Academy Inc.,Commercial Agency,1560 QUEEN ST E,M4L 1E9,14,(416) 462-0106,Other,,0,0,64,0,0,64,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3190688089, 43.6660237417)}"
925,13624,Tiny Bumblebees Child Care Inc.,Commercial Agency,47 ACACIA RD,M4S 2K6,12,(416) 623-8016,Other,,0,10,15,0,0,25,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3898618728, 43.7016755377)}"
926,13681,Mon Petit Univers,Commercial Agency,1578 KINGSTON RD,M1N 1S2,20,(647) 403-2327,Other,,0,15,15,0,0,30,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2669476941, 43.6905411025)}"
927,13682,Les Etoiles Brillantes - Garderie,Non Profit Agency,85 FORTY FIRST ST,M8W 3P1,3,(647) 285-2099,Other,,0,15,24,26,30,95,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.543780988, 43.590218864)}"
928,13713,East York Montessori School,Commercial Agency,486 COSBURN AVE,M4J 2N5,14,(416) 888-3535,Other,,0,15,16,0,0,31,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3337307809, 43.693128756)}"
929,13716,Aspiring Academics Preschool - Somerset,Commercial Agency,56 SOMERSET AVE,M6H 2R4,9,(416) 889-9389,Other,,9,15,22,0,0,46,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.431883188, 43.673106805)}"
930,13738,Precious Ones Bilingual Preschool Corp.,Commercial Agency,233 WESTVIEW BLVD,M4B 3J7,19,(416) 755-0004,Other,,0,12,21,0,0,33,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3051125151, 43.7132457583)}"
931,13752,Bluffer's Park Montessori School,Commercial Agency,2857 KINGSTON RD,M1M 1N3,20,(647) 340-9099,Commercial Building,,0,10,16,0,0,26,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2357424547, 43.7219239975)}"
932,13756,Holy Trinity Ymca,Non Profit Agency,6 COLONEL SAMUEL SMITH PARK DR,M8V 4B7,3,(647) 281-4410,Catholic Elementary School,The Holy Trinity Catholic School,0,0,0,39,60,99,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.517286383, 43.597344645)}"
933,13761,Central Montessori School - Maplehurst Campus,Commercial Agency,181 MAPLEHURST AVE,M2N 3C1,18,(416) 222-9207,Other,,0,0,64,0,0,64,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4027699501, 43.7639885559)}"
934,13780,Agile Innovators Montessori,Commercial Agency,390 BAMBURGH CIR,M1W 3X3,22,(647) 812-0520,Place of Worship,,0,0,44,0,0,44,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3238124386, 43.8165496137)}"
935,13782,Alphabet Treehouse Childcare Centre,Commercial Agency,1780 AVENUE RD,M5M 3Y9,8,(416) 548-7891,Other,,20,45,75,0,0,140,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4188678974, 43.7295443687)}"
936,13783,Lullaboo Nursery And Childcare Center,Commercial Agency,2316 QUEEN ST E,M4E 1G8,19,(416) 849-2977,Other,,10,30,72,0,0,112,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2834699488, 43.6737557053)}"
937,13801,Waverley Road Montessori School,Commercial Agency,129 WAVERLEY RD,M4L 3T4,19,(647) 351-1600,Other,,0,10,24,0,0,34,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3011646011, 43.67103017400001)}"
938,13802,Lynnwood Heights Junior Public School,Non Profit Agency,50 SOUTHLAWN DR,M1S 1J1,22,(416) 297-9660,Public Elementary School,Lynnwood Heights Jr Public School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.291347867, 43.796580758)}"
939,13806,St. Ursula Licensed Before And After School Program,Non Profit Agency,215 LIVINGSTON RD,M1E 1L8,24,(416) 475-6375,Catholic Elementary School,Catholic School,0,0,0,26,45,71,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.19966040100002, 43.749792209)}"
940,13807,St. Columba Catholic School,Non Profit Agency,10 JOHN TABOR TRAIL,M1B 1M9,25,(437) 216-1831,Catholic Elementary School,Catholic School,10,15,24,26,30,105,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2118305976, 43.8062020682)}"
941,13820,St Victor Catholic School Before & After Child Care Program,Non Profit Agency,20 BERNADINE ST,M1P 4M2,21,(647) 289-7259,Catholic Elementary School,St Victor Catholic School,0,0,0,26,45,71,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.259105373, 43.769057152)}"
942,13822,Annunciation Catholic School Before & After Child Care Program,Non Profit Agency,65 AVONWICK GATE,M3A 2M8,16,(647) 289-8728,Catholic Elementary School,Annunciation Catholic School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.321050326, 43.753114481)}"
943,13824,Plasp Steelesview Public School,Non Profit Agency,105 BESTVIEW DR,M2M 2Y1,17,(888) 739-4102,Public Elementary School,Steelesview Public Elementary School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3856361024, 43.8026746987)}"
944,13825,Plasp St. Albert Catholic School,Non Profit Agency,1125 MIDLAND AVE,M1K 4H2,21,(888) 739-4102,Catholic Elementary School,St Albert Catholic School,0,0,0,0,15,15,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.261510742, 43.743641037)}"
945,13828,Carmelite Day Nursery Of Toronto,Non Profit Agency,319 OSSINGTON AVE,M6J 3A6,11,(416) 536-5313,Catholic Elementary School,Pope Francis Catholic School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.421016186, 43.651631363)}"
946,13838,Plasp Pauline Junior Public School,Non Profit Agency,100 PAULINE AVE,M6H 3M8,9,(888) 739-4102,Other,Pauline Public School,0,0,0,13,15,28,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.43914367, 43.662489102)}"
947,13849,Network - Lansing Child Care Centre,Non Profit Agency,49 BOGERT AVE,M2N 1K4,18,(416) 530-0722x4059,Other,,20,20,32,0,0,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.413119082, 43.760014661)}"
948,13850,Balloons - Children's Development Center,Commercial Agency,1315 KIPLING AVE,M9B 3N7,2,(647) 646-7916,Other,,0,15,24,16,30,85,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.5457290684, 43.6660832813)}"
949,13851,Humberside Montessori School,Non Profit Agency,121 KENNEDY AVE,M6S 2X8,4,(416) 762-8888,Other,,0,0,120,0,0,120,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4749147454, 43.6508703316)}"
950,13852,Absorbent Years Childcare (Montessori),Commercial Agency,2737 BAYVIEW AVE,M2L 1C5,15,(416) 502-1769,Other,,0,18,33,0,0,51,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.3858599859, 43.7609842762)}"
951,13854,Better Beginnings Nursery School & Kindergarten,Commercial Agency,1208 KINGSTON RD,M1N 1N8,20,(416) 825-8429,Other,,0,0,28,0,0,28,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.2795797586, 43.6823083488)}"
952,13860,Kids & Company - Rosedale,Commercial Agency,129 MOUNT PLEASANT RD,M4W 2S3,11,(416) 938-8024,Other,,6,20,24,0,0,50,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.380355409, 43.675879277)}"
953,13867,Alive Montessori & Private School,Commercial Agency,2 WEMBLEY RD,M6C 2E9,8,(647) 990-7323,Church,,0,0,24,0,0,24,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4260640098, 43.7018955415)}"
954,13873,Northview Advent Child Care,Non Profit Agency,541 FINCH AVE W,M2R 3Y3,6,(647) 352-6221,Other,,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.446247446, 43.7709140452)}"
955,13874,St. Stephen,Non Profit Agency,55 GOLFDOWN DR,M9W 2H8,1,(416) 519-5760,Catholic Elementary School,,10,15,16,13,15,69,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.554473172, 43.722002511)}"
956,13875,The Learning Enrichment Foundation - St Maurice,Non Profit Agency,45 KINGSVIEW BLVD,M9R 1T7,1,(416) 551-5155,Catholic Elementary School,St. Maurice Catholic School,10,15,16,0,0,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.553932867, 43.697812760000005)}"
